cleaned_review,sentiment,sentiment_category,tokenized_review
mexico city opportunity experience longhaul business class first time extremely underwhelming first boarding mexico city done buses every inch bus filled passengers couldnt even breath club world experience personalised doesnt make feel special crew giving welcome drinks giving free food food bank wasnt offered nonalcoholic choice due sitting last row business class cabin rude serving attitude happened attendant serving icecream midflight way literally threw ice cream head middle seat covered sides makes attendants hard reach striking issue cabin state seats old style yinyang seats looked pretty old storage space functionalities working struggle entertainment screen working well quite unstable attendants playing security way neither seats area playing safety video attendants redemonstrate security instructions manually way crew opened screen security demonstration kept closing asked way keep screen open attendant joked saying tell pilot fly angle screen pulled stay open found attitude unacceptable screens old bad quality quite underwhelmed food provided board looked great menu card quite bad servedi would recommend business class product based experience,0.130619048,positive,"['mexico', 'city', 'opportunity', 'experience', 'longhaul', 'business', 'class', 'first', 'time', 'extremely', 'underwhelming', 'first', 'boarding', 'mexico', 'city', 'done', 'buses', 'every', 'inch', 'bus', 'filled', 'passengers', 'couldnt', 'even', 'breath', 'club', 'world', 'experience', 'personalised', 'doesnt', 'make', 'feel', 'special', 'crew', 'giving', 'welcome', 'drinks', 'giving', 'free', 'food', 'food', 'bank', 'wasnt', 'offered', 'nonalcoholic', 'choice', 'due', 'sitting', 'last', 'row', 'business', 'class', 'cabin', 'rude', 'serving', 'attitude', 'happened', 'attendant', 'serving', 'icecream', 'midflight', 'way', 'literally', 'threw', 'ice', 'cream', 'head', 'middle', 'seat', 'covered', 'sides', 'makes', 'attendants', 'hard', 'reach', 'striking', 'issue', 'cabin', 'state', 'seats', 'old', 'style', 'yinyang', 'seats', 'looked', 'pretty', 'old', 'storage', 'space', 'functionalities', 'working', 'struggle', 'entertainment', 'screen', 'working', 'well', 'quite', 'unstable', 'attendants', 'playing', 'security', 'way', 'neither', 'seats', 'area', 'playing', 'safety', 'video', 'attendants', 'redemonstrate', 'security', 'instructions', 'manually', 'way', 'crew', 'opened', 'screen', 'security', 'demonstration', 'kept', 'closing', 'asked', 'way', 'keep', 'screen', 'open', 'attendant', 'joked', 'saying', 'tell', 'pilot', 'fly', 'angle', 'screen', 'pulled', 'stay', 'open', 'found', 'attitude', 'unacceptable', 'screens', 'old', 'bad', 'quality', 'quite', 'underwhelmed', 'food', 'provided', 'board', 'looked', 'great', 'menu', 'card', 'quite', 'bad', 'servedi', 'would', 'recommend', 'business', 'class', 'product', 'based', 'experience']"
verifiedi upgraded check club europe seat excellent experience checkin airport quick smooth friendly staff fast track headed galleries lounge lhr exceeded expectations food really good superb view runway great people remarked legroom isnt good even club europe found fine hour afternoon tea delicious cabin crew excellent airport minutes landing superb job,0.686538462,positive,"['verifiedi', 'upgraded', 'check', 'club', 'europe', 'seat', 'excellent', 'experience', 'checkin', 'airport', 'quick', 'smooth', 'friendly', 'staff', 'fast', 'track', 'headed', 'galleries', 'lounge', 'lhr', 'exceeded', 'expectations', 'food', 'really', 'good', 'superb', 'view', 'runway', 'great', 'people', 'remarked', 'legroom', 'isnt', 'good', 'even', 'club', 'europe', 'found', 'fine', 'hour', 'afternoon', 'tea', 'delicious', 'cabin', 'crew', 'excellent', 'airport', 'minutes', 'landing', 'superb', 'job']"
bought return webjet australia last year would fly sydney porto middle june problem return earlier australia requested change dates march january point partners changed details return many times problem problem although flexible dates refused fly back buy ticket another company travel australia later asked change return date january next year turned keep mind negative experience booking future trips,0.163636364,positive,"['bought', 'return', 'webjet', 'australia', 'last', 'year', 'would', 'fly', 'sydney', 'porto', 'middle', 'june', 'problem', 'return', 'earlier', 'australia', 'requested', 'change', 'dates', 'march', 'january', 'point', 'partners', 'changed', 'details', 'return', 'many', 'times', 'problem', 'problem', 'although', 'flexible', 'dates', 'refused', 'fly', 'back', 'buy', 'ticket', 'another', 'company', 'travel', 'australia', 'later', 'asked', 'change', 'return', 'date', 'january', 'next', 'year', 'turned', 'keep', 'mind', 'negative', 'experience', 'booking', 'future', 'trips']"
poor start finish six months purchasing tickets added extra bag exorbitant cost transaction failed make system rang customer services cut without reply lhr manager summoned verify printed receipt payment assured would problem return wrong experience lis board hour delay late discovery technical fault old plane uncomfortable seat minimal legroom soggy cookie small bottle water offered free return even uncomfortable seat made worse extra recline passenger front enjoyed due knackered seat upon time stood something longer next time tap much newer planes,-0.131944444,negative,"['poor', 'start', 'finish', 'six', 'months', 'purchasing', 'tickets', 'added', 'extra', 'bag', 'exorbitant', 'cost', 'transaction', 'failed', 'make', 'system', 'rang', 'customer', 'services', 'cut', 'without', 'reply', 'lhr', 'manager', 'summoned', 'verify', 'printed', 'receipt', 'payment', 'assured', 'would', 'problem', 'return', 'wrong', 'experience', 'lis', 'board', 'hour', 'delay', 'late', 'discovery', 'technical', 'fault', 'old', 'plane', 'uncomfortable', 'seat', 'minimal', 'legroom', 'soggy', 'cookie', 'small', 'bottle', 'water', 'offered', 'free', 'return', 'even', 'uncomfortable', 'seat', 'made', 'worse', 'extra', 'recline', 'passenger', 'front', 'enjoyed', 'due', 'knackered', 'seat', 'upon', 'time', 'stood', 'something', 'longer', 'next', 'time', 'tap', 'much', 'newer', 'planes']"
communication customer service non existent make pay seat return madrid london didnt ticket premium economy time check able bamad madlhr madrid issued boarding pass changed seat f f worst seat ever explained rudeness madrid plane changed section business premium send back apologies answer complaints low cost airlines treat better refund seat received zero apologies,0,neutral,"['communication', 'customer', 'service', 'non', 'existent', 'make', 'pay', 'seat', 'return', 'madrid', 'london', 'didnt', 'ticket', 'premium', 'economy', 'time', 'check', 'able', 'bamad', 'madlhr', 'madrid', 'issued', 'boarding', 'pass', 'changed', 'seat', 'f', 'f', 'worst', 'seat', 'ever', 'explained', 'rudeness', 'madrid', 'plane', 'changed', 'section', 'business', 'premium', 'send', 'back', 'apologies', 'answer', 'complaints', 'low', 'cost', 'airlines', 'treat', 'better', 'refund', 'seat', 'received', 'zero', 'apologies']"
supposed cancelled hours takeoff nearly months finally responded compensation claim confirming due statutory compensation another months later still received despite chasing according bank must lost payment apparently problem experience great airline customer service better worst low cost carriers,0.036111111,positive,"['supposed', 'cancelled', 'hours', 'takeoff', 'nearly', 'months', 'finally', 'responded', 'compensation', 'claim', 'confirming', 'due', 'statutory', 'compensation', 'another', 'months', 'later', 'still', 'received', 'despite', 'chasing', 'according', 'bank', 'must', 'lost', 'payment', 'apparently', 'problem', 'experience', 'great', 'airline', 'customer', 'service', 'better', 'worst', 'low', 'cost', 'carriers']"
fear operated byfinnair business class seats offer leg room offering service could better food good excellent arriving much ahead schedule delay disembarking one available lhr pilot bridge,0.56,positive,"['fear', 'operated', 'byfinnair', 'business', 'class', 'seats', 'offer', 'leg', 'room', 'offering', 'service', 'could', 'better', 'food', 'good', 'excellent', 'arriving', 'much', 'ahead', 'schedule', 'delay', 'disembarking', 'one', 'available', 'lhr', 'pilot', 'bridge']"
flown five times western usa england always decent service never problem website impossible navigate terrible takes endless repeating circles loops never lead resolutions lost suitcase spent hours upon arrival lisbon trying navigate website frustrating fruitless three days still waiting clothing toiletries electronics talk real person impossible even quit thinking spent secure seats economy turned extra legroom paid extra nothing done whoops quite still get home,-0.176282051,negative,"['flown', 'five', 'times', 'western', 'usa', 'england', 'always', 'decent', 'service', 'never', 'problem', 'website', 'impossible', 'navigate', 'terrible', 'takes', 'endless', 'repeating', 'circles', 'loops', 'never', 'lead', 'resolutions', 'lost', 'suitcase', 'spent', 'hours', 'upon', 'arrival', 'lisbon', 'trying', 'navigate', 'website', 'frustrating', 'fruitless', 'three', 'days', 'still', 'waiting', 'clothing', 'toiletries', 'electronics', 'talk', 'real', 'person', 'impossible', 'even', 'quit', 'thinking', 'spent', 'secure', 'seats', 'economy', 'turned', 'extra', 'legroom', 'paid', 'extra', 'nothing', 'done', 'whoops', 'quite', 'still', 'get', 'home']"
london heathrow istanbul start halfterm school holidays busy indeed boarding quite well managed neatly presented pleasant gate agents one went way assist elderly passenger mobility issues felt singled member crew insisted small bag taken checkedin passengers large bags stopped taking onto felt staff member unprofessional towards aisle seat spoke length couple sitting next country origin may well invisible member cabin crew disappeared returned selection drinks snacks business class compatriots managed spill liquid even acknowledge clean ife even routemap follow journey rather clinical exceptionally basic received small bottle water two broken digestive biscuits wifi work ridiculous skyshop accessible either asked coffee cabin crew member kissed teeth low fallen also noted tension member cabin crew colleagues good enough disembarkation remarkably orderly civilized captain made effort engage passengers sensible updates,0.150372024,positive,"['london', 'heathrow', 'istanbul', 'start', 'halfterm', 'school', 'holidays', 'busy', 'indeed', 'boarding', 'quite', 'well', 'managed', 'neatly', 'presented', 'pleasant', 'gate', 'agents', 'one', 'went', 'way', 'assist', 'elderly', 'passenger', 'mobility', 'issues', 'felt', 'singled', 'member', 'crew', 'insisted', 'small', 'bag', 'taken', 'checkedin', 'passengers', 'large', 'bags', 'stopped', 'taking', 'onto', 'felt', 'staff', 'member', 'unprofessional', 'towards', 'aisle', 'seat', 'spoke', 'length', 'couple', 'sitting', 'next', 'country', 'origin', 'may', 'well', 'invisible', 'member', 'cabin', 'crew', 'disappeared', 'returned', 'selection', 'drinks', 'snacks', 'business', 'class', 'compatriots', 'managed', 'spill', 'liquid', 'even', 'acknowledge', 'clean', 'ife', 'even', 'routemap', 'follow', 'journey', 'rather', 'clinical', 'exceptionally', 'basic', 'received', 'small', 'bottle', 'water', 'two', 'broken', 'digestive', 'biscuits', 'wifi', 'work', 'ridiculous', 'skyshop', 'accessible', 'either', 'asked', 'coffee', 'cabin', 'crew', 'member', 'kissed', 'teeth', 'low', 'fallen', 'also', 'noted', 'tension', 'member', 'cabin', 'crew', 'colleagues', 'good', 'enough', 'disembarkation', 'remarkably', 'orderly', 'civilized', 'captain', 'made', 'effort', 'engage', 'passengers', 'sensible', 'updates']"
jan th booked lastminute transatlantic ireland attend funeral close friend mine nature bad enough vacation transatlantic leg airline terrible experience baby crying right next good portion thats bas fault continue set stage midflight close bathrooms middle plane seat j right behind one bathrooms started leaking sewage passenger compartment could see water coming toward soon feet imagine didnt smell great made bad worse got new pair boots contacted explained great detail happened response essentially sorry contacted verify formal response responded offering euro voucher use future little value contacted giving another chance make right nothing fault screaming baby fault restrooms overflowed created disgusting mess soiled boots fault made effort make right inconvenience health safety issue far tell im one got sewage feet think completely unacceptable everything avoid flying future,-0.059331169,negative,"['jan', 'th', 'booked', 'lastminute', 'transatlantic', 'ireland', 'attend', 'funeral', 'close', 'friend', 'mine', 'nature', 'bad', 'enough', 'vacation', 'transatlantic', 'leg', 'airline', 'terrible', 'experience', 'baby', 'crying', 'right', 'next', 'good', 'portion', 'thats', 'bas', 'fault', 'continue', 'set', 'stage', 'midflight', 'close', 'bathrooms', 'middle', 'plane', 'seat', 'j', 'right', 'behind', 'one', 'bathrooms', 'started', 'leaking', 'sewage', 'passenger', 'compartment', 'could', 'see', 'water', 'coming', 'toward', 'soon', 'feet', 'imagine', 'didnt', 'smell', 'great', 'made', 'bad', 'worse', 'got', 'new', 'pair', 'boots', 'contacted', 'explained', 'great', 'detail', 'happened', 'response', 'essentially', 'sorry', 'contacted', 'verify', 'formal', 'response', 'responded', 'offering', 'euro', 'voucher', 'use', 'future', 'little', 'value', 'contacted', 'giving', 'another', 'chance', 'make', 'right', 'nothing', 'fault', 'screaming', 'baby', 'fault', 'restrooms', 'overflowed', 'created', 'disgusting', 'mess', 'soiled', 'boots', 'fault', 'made', 'effort', 'make', 'right', 'inconvenience', 'health', 'safety', 'issue', 'far', 'tell', 'im', 'one', 'got', 'sewage', 'feet', 'think', 'completely', 'unacceptable', 'everything', 'avoid', 'flying', 'future']"
airways gold guest list member lifetime privileges spite given britsh wherever possible take ten trans ocean trips year fortunate able fly first class unfortunately longer first class product sell one name first class prices fairness deliver would consider good business class experience point airlines sell business class fact better first class experience qatar emirates flown many millions miles last week completed around world emirates qantas millions miles never experience good experience ek qantas long time ago food beverage service truly extraordinary today would bit stretch even call ordinary sad decline seat comfort first lounges food beverage need serious rework first class traveler option sad truly sad,0.1375,positive,"['airways', 'gold', 'guest', 'list', 'member', 'lifetime', 'privileges', 'spite', 'given', 'britsh', 'wherever', 'possible', 'take', 'ten', 'trans', 'ocean', 'trips', 'year', 'fortunate', 'able', 'fly', 'first', 'class', 'unfortunately', 'longer', 'first', 'class', 'product', 'sell', 'one', 'name', 'first', 'class', 'prices', 'fairness', 'deliver', 'would', 'consider', 'good', 'business', 'class', 'experience', 'point', 'airlines', 'sell', 'business', 'class', 'fact', 'better', 'first', 'class', 'experience', 'qatar', 'emirates', 'flown', 'many', 'millions', 'miles', 'last', 'week', 'completed', 'around', 'world', 'emirates', 'qantas', 'millions', 'miles', 'never', 'experience', 'good', 'experience', 'ek', 'qantas', 'long', 'time', 'ago', 'food', 'beverage', 'service', 'truly', 'extraordinary', 'today', 'would', 'bit', 'stretch', 'even', 'call', 'ordinary', 'sad', 'decline', 'seat', 'comfort', 'first', 'lounges', 'food', 'beverage', 'need', 'serious', 'rework', 'first', 'class', 'traveler', 'option', 'sad', 'truly', 'sad']"
